RespID,ppl_like_you,President,Congress,Supreme_Court,CDC,Election_officials,Intelligence,Media,Police,USPS,age,education,race,gender,income_cat,voter_cat
472160,2.0,4.0,3.0,3.0,4.0,4.0,4.0,3.0,3.0,4.0,58,Some college,Other/Mixed,Male,$125k or more,sporadic
472162,4.0,3.0,3.0,2.0,2.0,3.0,2.0,4.0,2.0,2.0,37,High school or less,White,Female,Less than $40k,rarely/never
472163,3.0,4.0,2.0,4.0,3.0,3.0,2.0,1.0,2.0,1.0,67,Some college,Black,Male,$75-125k,always
472164,3.0,4.0,3.0,2.0,2.0,2.0,3.0,1.0,4.0,1.0,36,College,Hispanic,Male,$75-125k,sporadic
472165,3.0,3.0,3.0,3.0,2.0,3.0,2.0,3.0,2.0,2.0,36,High school or less,White,Male,$75-125k,rarely/never
472166,3.0,3.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,2.0,58,High school or less,Hispanic,Male,$40-75k,sporadic
482321,4.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,59,High school or less,White,Female,Less than $40k,rarely/never
472167,3.0,4.0,3.0,2.0,2.0,2.0,2.0,2.0,3.0,1.0,35,College,White,Female,$75-125k,sporadic
472168,4.0,4.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,58,High school or less,Black,Female,$40-75k,sporadic
472169,4.0,2.0,2.0,2.0,1.0,2.0,2.0,3.0,2.0,1.0,35,College,White,Female,$40-75k,sporadic
482325,4.0,4.0,4.0,3.0,2.0,3.0,2.0,2.0,3.0,2.0,45,High school or less,White,Male,Less than $40k,rarely/never
472170,2.0,2.0,3.0,3.0,2.0,3.0,3.0,4.0,1.0,1.0,75,High school or less,White,Female,Less than $40k,sporadic
472171,3.0,3.0,3.0,2.0,3.0,2.0,3.0,4.0,2.0,1.0,70,Some college,Black,Male,$40-75k,sporadic
472173,1.0,3.0,3.0,3.0,2.0,2.0,3.0,2.0,2.0,3.0,38,Some college,Hispanic,Female,$75-125k,rarely/never
472174,4.0,4.0,4.0,4.0,3.0,3.0,2.0,3.0,4.0,2.0,57,College,Black,Male,$125k or more,sporadic
472175,3.0,1.0,2.0,2.0,4.0,4.0,2.0,4.0,1.0,4.0,67,Some college,Other/Mixed,Female,$125k or more,sporadic
472176,3.0,4.0,3.0,2.0,2.0,3.0,3.0,4.0,2.0,2.0,43,Some college,Hispanic,Female,$125k or more,sporadic
472179,2.0,4.0,3.0,3.0,1.0,3.0,2.0,2.0,3.0,3.0,60,College,White,Male,$125k or more,sporadic
472180,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,34,High school or less,White,Male,$75-125k,always
472183,3.0,1.0,2.0,2.0,2.0,4.0,2.0,4.0,2.0,2.0,67,High school or less,White,Male,$40-75k,sporadic
472184,4.0,2.0,3.0,2.0,2.0,3.0,3.0,4.0,2.0,2.0,48,High school or less,White,Male,$40-75k,sporadic
472185,2.0,3.0,2.0,2.0,2.0,2.0,2.0,4.0,4.0,1.0,36,College,White,Male,$125k or more,sporadic
472187,3.0,4.0,2.0,3.0,1.0,2.0,2.0,3.0,2.0,2.0,64,Some college,White,Male,$75-125k,sporadic
472188,3.0,1.0,4.0,2.0,3.0,4.0,4.0,2.0,1.0,1.0,77,College,White,Male,$125k or more,sporadic
472189,3.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0,1.0,1.0,22,High school or less,White,Male,$125k or more,always
472192,3.0,3.0,2.0,1.0,2.0,2.0,3.0,3.0,2.0,2.0,66,Some college,Hispanic,Male,$40-75k,always
472193,3.0,4.0,4.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,71,College,Black,Male,$40-75k,sporadic
472195,3.0,3.0,3.0,2.0,2.0,2.0,2.0,4.0,1.0,3.0,78,Some college,White,Male,Less than $40k,sporadic
472196,3.0,4.0,3.0,2.0,1.0,2.0,2.0,3.0,3.0,1.0,51,College,Other/Mixed,Male,$40-75k,sporadic
472197,4.0,2.0,3.0,3.0,3.0,2.0,2.0,4.0,2.0,2.0,41,Some college,White,Male,Less than $40k,sporadic
472198,3.0,4.0,4.0,2.0,2.0,3.0,4.0,4.0,4.0,2.0,39,Some college,White,Male,$40-75k,rarely/never
472199,3.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,29,College,Hispanic,Female,$75-125k,always
472200,2.0,1.0,2.0,2.0,3.0,3.0,3.0,4.0,1.0,2.0,77,Some college,White,Female,$125k or more,sporadic
472201,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,24,High school or less,White,Female,$75-125k,rarely/never
472202,2.0,2.0,2.0,2.0,1.0,2.0,3.0,3.0,2.0,2.0,50,Some college,White,Female,Less than $40k,rarely/never
472203,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,22,Some college,Other/Mixed,Male,$40-75k,rarely/never
472204,3.0,4.0,4.0,4.0,2.0,4.0,3.0,3.0,3.0,3.0,28,High school or less,White,Female,$75-125k,rarely/never
472205,4.0,4.0,3.0,1.0,1.0,3.0,2.0,4.0,2.0,2.0,29,College,White,Male,$125k or more,sporadic
472207,3.0,4.0,3.0,2.0,2.0,2.0,2.0,2.0,4.0,2.0,31,College,White,Male,$125k or more,rarely/never
472209,4.0,4.0,3.0,2.0,3.0,3.0,2.0,3.0,2.0,1.0,54,Some college,Black,Male,$40-75k,sporadic
472210,4.0,4.0,4.0,4.0,1.0,4.0,4.0,2.0,4.0,4.0,77,High school or less,White,Male,$40-75k,sporadic
472212,3.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,53,Some college,White,Male,Less than $40k,rarely/never
472213,3.0,1.0,4.0,2.0,2.0,2.0,2.0,4.0,1.0,3.0,27,High school or less,White,Male,$75-125k,rarely/never
472214,3.0,1.0,3.0,2.0,2.0,3.0,2.0,4.0,1.0,2.0,43,Some college,White,Male,$75-125k,sporadic
472215,2.0,2.0,3.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,75,High school or less,White,Female,Less than $40k,always
472216,2.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,53,College,White,Male,$75-125k,always
472220,3.0,1.0,3.0,3.0,3.0,2.0,1.0,4.0,3.0,2.0,55,Some college,White,Female,$40-75k,sporadic
472221,2.0,2.0,4.0,3.0,2.0,3.0,2.0,4.0,1.0,1.0,72,High school or less,White,Female,$125k or more,always
472223,3.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,2.0,29,College,Other/Mixed,Male,Less than $40k,rarely/never
472224,3.0,4.0,3.0,3.0,2.0,3.0,4.0,4.0,2.0,2.0,48,College,Black,Female,$75-125k,always
472225,3.0,4.0,,2.0,2.0,3.0,3.0,3.0,2.0,3.0,47,College,White,Female,$125k or more,always
472226,4.0,3.0,2.0,2.0,2.0,2.0,2.0,3.0,1.0,2.0,31,Some college,White,Female,$40-75k,sporadic
472228,3.0,2.0,2.0,1.0,1.0,4.0,2.0,4.0,3.0,2.0,71,Some college,White,Female,$75-125k,always
472230,3.0,4.0,3.0,2.0,1.0,2.0,2.0,3.0,3.0,2.0,52,High school or less,White,Male,$125k or more,always
472232,2.0,3.0,3.0,2.0,1.0,3.0,1.0,4.0,2.0,1.0,49,College,White,Male,$125k or more,always
472235,3.0,3.0,2.0,1.0,1.0,3.0,2.0,2.0,1.0,1.0,51,College,White,Female,$40-75k,sporadic
472236,2.0,3.0,3.0,3.0,3.0,2.0,3.0,1.0,2.0,3.0,32,High school or less,Hispanic,Female,$75-125k,sporadic
472239,3.0,4.0,1.0,2.0,1.0,3.0,1.0,2.0,1.0,2.0,35,College,White,Female,$125k or more,sporadic
472240,1.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,33,College,White,Male,$125k or more,rarely/never
472242,3.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,35,Some college,White,Female,$40-75k,rarely/never
472243,2.0,2.0,2.0,,2.0,2.0,2.0,2.0,2.0,2.0,34,Some college,Black,Female,Less than $40k,sporadic
472244,1.0,2.0,4.0,2.0,2.0,3.0,2.0,4.0,2.0,2.0,34,College,White,Male,$75-125k,sporadic
472245,2.0,4.0,3.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,35,Some college,Black,Male,$40-75k,always
472247,3.0,4.0,3.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,33,College,White,Male,$125k or more,sporadic
472248,,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,44,High school or less,Hispanic,Female,$40-75k,rarely/never
472249,3.0,2.0,4.0,2.0,2.0,2.0,2.0,3.0,2.0,3.0,34,College,Other/Mixed,Male,$75-125k,rarely/never
472250,2.0,4.0,3.0,2.0,1.0,3.0,2.0,3.0,1.0,1.0,76,Some college,White,Female,$125k or more,sporadic
472251,2.0,2.0,3.0,2.0,3.0,2.0,2.0,3.0,2.0,2.0,35,College,White,Female,$125k or more,always
472252,4.0,4.0,4.0,4.0,3.0,4.0,3.0,4.0,4.0,2.0,32,High school or less,White,Male,$40-75k,sporadic
472253,3.0,,,,,,,,,,32,College,White,Male,$125k or more,sporadic
472254,3.0,2.0,4.0,3.0,3.0,3.0,2.0,4.0,2.0,2.0,38,High school or less,Other/Mixed,Female,$40-75k,sporadic
472255,4.0,2.0,3.0,2.0,2.0,2.0,3.0,3.0,2.0,2.0,32,High school or less,White,Male,$40-75k,rarely/never
472256,3.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,3.0,3.0,33,High school or less,Black,Male,Less than $40k,sporadic
472258,2.0,2.0,4.0,2.0,3.0,3.0,2.0,4.0,2.0,2.0,26,College,White,Male,$40-75k,sporadic
472260,2.0,3.0,2.0,4.0,2.0,3.0,3.0,4.0,2.0,3.0,31,High school or less,Hispanic,Male,$125k or more,rarely/never
472261,2.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,84,College,White,Female,$40-75k,always
472262,3.0,4.0,2.0,2.0,2.0,3.0,3.0,2.0,3.0,2.0,36,College,Other/Mixed,Female,$125k or more,sporadic
472263,3.0,4.0,3.0,2.0,2.0,1.0,4.0,2.0,4.0,2.0,32,College,White,Female,$125k or more,sporadic
472265,3.0,4.0,4.0,3.0,1.0,3.0,3.0,3.0,2.0,2.0,35,College,Other/Mixed,Male,$125k or more,sporadic
472266,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,40,High school or less,White,Female,Less than $40k,rarely/never
472267,3.0,4.0,3.0,2.0,2.0,3.0,2.0,3.0,2.0,2.0,32,College,White,Female,$75-125k,sporadic
472268,2.0,4.0,3.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,83,College,White,Male,$75-125k,sporadic
482431,3.0,3.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,86,High school or less,White,Female,$40-75k,always
482432,4.0,4.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,42,High school or less,White,Male,$40-75k,sporadic
472270,3.0,2.0,4.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,77,Some college,White,Male,$125k or more,sporadic
472271,2.0,3.0,3.0,2.0,2.0,3.0,3.0,3.0,2.0,2.0,63,High school or less,Black,Male,Less than $40k,sporadic
472274,2.0,1.0,1.0,1.0,2.0,1.0,3.0,3.0,1.0,2.0,59,High school or less,Hispanic,Female,$40-75k,rarely/never
472275,4.0,4.0,4.0,3.0,2.0,4.0,3.0,4.0,3.0,3.0,41,Some college,White,Female,$40-75k,rarely/never
472276,3.0,4.0,3.0,2.0,2.0,2.0,2.0,3.0,2.0,1.0,57,Some college,White,Female,$40-75k,always
472277,3.0,2.0,3.0,2.0,3.0,3.0,3.0,4.0,1.0,2.0,58,College,Hispanic,Female,$125k or more,always
472280,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,50,College,Black,Male,$125k or more,sporadic
472281,3.0,2.0,4.0,2.0,2.0,2.0,3.0,4.0,2.0,2.0,77,High school or less,White,Male,$75-125k,sporadic
472283,3.0,1.0,4.0,2.0,3.0,3.0,3.0,4.0,2.0,3.0,46,High school or less,Hispanic,Male,$125k or more,sporadic
472284,2.0,3.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,37,College,White,Female,$75-125k,sporadic
472287,3.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,1.0,2.0,39,Some college,White,Female,$75-125k,sporadic
472288,4.0,3.0,3.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,35,College,White,Female,$125k or more,sporadic
472289,4.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,51,High school or less,White,Male,Less than $40k,sporadic
472290,3.0,4.0,2.0,3.0,3.0,4.0,4.0,3.0,2.0,3.0,32,High school or less,Hispanic,Male,$40-75k,rarely/never
472292,3.0,4.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,73,High school or less,White,Male,$75-125k,rarely/never
472293,4.0,4.0,2.0,2.0,2.0,3.0,2.0,4.0,3.0,2.0,33,High school or less,White,Male,Less than $40k,rarely/never
472294,3.0,4.0,3.0,1.0,1.0,3.0,1.0,2.0,2.0,3.0,70,High school or less,White,Female,Less than $40k,sporadic
472295,4.0,4.0,4.0,3.0,2.0,4.0,,2.0,4.0,2.0,38,College,Black,Female,$125k or more,rarely/never
472297,3.0,4.0,3.0,3.0,2.0,3.0,2.0,2.0,3.0,3.0,65,Some college,Black,Female,$75-125k,always
472298,3.0,3.0,3.0,2.0,2.0,2.0,2.0,3.0,2.0,3.0,73,College,White,Female,$75-125k,always
472299,3.0,4.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,2.0,29,Some college,Black,Female,$40-75k,rarely/never
472300,2.0,2.0,3.0,2.0,1.0,,1.0,3.0,2.0,1.0,55,College,White,Female,$125k or more,sporadic
472302,4.0,1.0,3.0,2.0,1.0,1.0,2.0,3.0,1.0,3.0,70,High school or less,Black,Female,$40-75k,sporadic
482466,2.0,1.0,2.0,1.0,2.0,2.0,2.0,4.0,1.0,2.0,34,College,White,Female,$75-125k,rarely/never
472303,2.0,4.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,49,College,White,Female,$125k or more,sporadic
472304,2.0,2.0,3.0,2.0,3.0,2.0,3.0,4.0,2.0,2.0,38,Some college,White,Male,Less than $40k,always
472305,4.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,2.0,3.0,55,High school or less,White,Male,$75-125k,rarely/never
472306,2.0,2.0,4.0,3.0,3.0,4.0,4.0,4.0,1.0,3.0,65,High school or less,White,Male,$75-125k,rarely/never
472307,3.0,3.0,1.0,1.0,2.0,3.0,3.0,2.0,1.0,3.0,39,High school or less,Black,Female,Less than $40k,sporadic
472309,2.0,1.0,3.0,2.0,2.0,2.0,3.0,4.0,3.0,3.0,36,College,White,Female,$40-75k,always
472310,4.0,4.0,3.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,70,Some college,White,Female,Less than $40k,always
472311,1.0,4.0,2.0,2.0,2.0,2.0,1.0,1.0,3.0,2.0,73,College,White,Male,$125k or more,rarely/never
472313,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,2.0,2.0,32,College,White,Male,$125k or more,sporadic
472314,3.0,4.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,41,Some college,White,Male,$40-75k,sporadic
472316,3.0,2.0,2.0,2.0,3.0,2.0,2.0,3.0,2.0,2.0,29,Some college,Hispanic,Male,$40-75k,sporadic
472317,3.0,4.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,3.0,44,High school or less,Hispanic,Female,$125k or more,sporadic
472319,3.0,2.0,2.0,2.0,2.0,3.0,1.0,3.0,1.0,2.0,56,Some college,Hispanic,Female,$75-125k,sporadic
472321,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,36,High school or less,White,Female,Less than $40k,rarely/never
472322,3.0,3.0,3.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,71,College,White,Male,$40-75k,always
472323,2.0,3.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,57,Some college,Black,Female,$75-125k,always
472325,3.0,4.0,2.0,2.0,2.0,4.0,2.0,2.0,2.0,1.0,60,Some college,White,Female,$40-75k,always
472326,3.0,2.0,3.0,2.0,2.0,2.0,3.0,4.0,2.0,2.0,35,College,White,Male,$125k or more,sporadic
472327,1.0,1.0,4.0,2.0,2.0,4.0,4.0,4.0,1.0,1.0,66,High school or less,White,Female,$75-125k,always
472328,4.0,2.0,2.0,2.0,1.0,2.0,1.0,3.0,1.0,1.0,48,College,White,Female,$75-125k,always
472329,2.0,3.0,3.0,2.0,1.0,3.0,1.0,2.0,2.0,1.0,71,Some college,White,Female,$75-125k,always
472331,2.0,1.0,4.0,2.0,3.0,3.0,3.0,4.0,1.0,3.0,78,College,White,Female,Less than $40k,sporadic
472333,,,,,,,,,,,29,College,Other/Mixed,Female,$40-75k,sporadic
472334,3.0,4.0,4.0,2.0,1.0,4.0,4.0,3.0,2.0,2.0,52,College,Other/Mixed,Male,$75-125k,always
472335,2.0,4.0,3.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,81,College,White,Female,$40-75k,sporadic
472336,3.0,4.0,4.0,3.0,4.0,4.0,4.0,3.0,2.0,2.0,34,High school or less,White,Male,$40-75k,rarely/never
472340,3.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,1.0,4.0,54,Some college,White,Male,$125k or more,rarely/never
472341,3.0,3.0,3.0,2.0,2.0,3.0,2.0,2.0,2.0,1.0,58,Some college,Black,Male,$75-125k,rarely/never
472343,3.0,2.0,3.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,77,College,White,Female,$40-75k,rarely/never
472348,3.0,1.0,2.0,2.0,4.0,2.0,2.0,4.0,1.0,1.0,53,College,White,Male,$40-75k,sporadic
472349,3.0,4.0,2.0,3.0,2.0,2.0,1.0,2.0,2.0,2.0,69,College,White,Female,$75-125k,always
472351,2.0,2.0,2.0,2.0,3.0,2.0,1.0,4.0,2.0,1.0,29,College,White,Female,$75-125k,rarely/never
472352,3.0,1.0,3.0,,2.0,3.0,2.0,4.0,1.0,3.0,80,Some college,White,Female,$75-125k,rarely/never
472353,3.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,3.0,1.0,23,High school or less,White,Male,Less than $40k,always
472354,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,49,College,Hispanic,Male,$75-125k,sporadic
472355,1.0,1.0,3.0,1.0,4.0,1.0,4.0,4.0,1.0,1.0,28,Some college,White,Male,Less than $40k,rarely/never
472357,4.0,1.0,4.0,3.0,,3.0,4.0,4.0,1.0,3.0,56,High school or less,White,Male,$75-125k,rarely/never
472358,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,37,Some college,Black,Male,$40-75k,rarely/never
472359,4.0,4.0,2.0,2.0,2.0,2.0,3.0,2.0,3.0,2.0,70,Some college,Black,Female,$40-75k,always
482524,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,52,High school or less,White,Male,Less than $40k,sporadic
472362,1.0,4.0,3.0,3.0,1.0,3.0,3.0,3.0,3.0,1.0,73,Some college,Other/Mixed,Male,$75-125k,sporadic
472363,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,2.0,2.0,62,College,White,Male,$125k or more,rarely/never
472364,3.0,2.0,3.0,2.0,2.0,1.0,2.0,3.0,1.0,1.0,66,Some college,White,Male,$40-75k,sporadic
472366,2.0,1.0,2.0,2.0,2.0,2.0,2.0,4.0,1.0,3.0,66,High school or less,White,Female,$125k or more,sporadic
472367,4.0,4.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,48,College,Black,Female,$125k or more,sporadic
472368,,,,,1.0,4.0,2.0,4.0,1.0,1.0,30,High school or less,White,Male,Less than $40k,rarely/never
472369,3.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,60,College,White,Male,$125k or more,rarely/never
472370,3.0,3.0,2.0,3.0,2.0,3.0,2.0,3.0,2.0,3.0,62,High school or less,White,Female,$40-75k,sporadic
472371,3.0,4.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,39,High school or less,Hispanic,Male,$40-75k,rarely/never
472372,2.0,3.0,3.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,79,High school or less,White,Male,$40-75k,always
472374,4.0,1.0,4.0,1.0,3.0,2.0,3.0,4.0,1.0,2.0,59,Some college,White,Female,$40-75k,always
472375,3.0,1.0,4.0,2.0,4.0,3.0,3.0,4.0,1.0,4.0,59,Some college,White,Male,Less than $40k,always
472377,4.0,4.0,4.0,3.0,2.0,4.0,2.0,2.0,2.0,2.0,59,High school or less,Hispanic,Female,$75-125k,rarely/never
472380,,1.0,3.0,2.0,3.0,3.0,4.0,4.0,2.0,2.0,67,College,White,Female,Less than $40k,always
472381,2.0,4.0,4.0,4.0,4.0,1.0,3.0,2.0,,2.0,60,High school or less,Hispanic,Male,$125k or more,rarely/never
472382,4.0,4.0,4.0,4.0,1.0,4.0,4.0,4.0,4.0,4.0,38,High school or less,Black,Male,Less than $40k,rarely/never
472384,3.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,3.0,2.0,41,College,White,Male,$75-125k,sporadic
472385,3.0,3.0,3.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,57,Some college,White,Female,$125k or more,sporadic
472386,4.0,2.0,3.0,1.0,2.0,2.0,2.0,2.0,2.0,3.0,47,College,Other/Mixed,Male,$125k or more,sporadic
472387,4.0,4.0,4.0,3.0,3.0,4.0,3.0,4.0,3.0,3.0,54,Some college,White,Male,$125k or more,rarely/never
472388,2.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,2.0,61,Some college,Black,Female,$40-75k,always
472391,3.0,2.0,2.0,2.0,2.0,3.0,2.0,4.0,3.0,2.0,39,College,Black,Male,$75-125k,sporadic
472393,2.0,3.0,3.0,3.0,1.0,2.0,1.0,1.0,3.0,1.0,74,High school or less,White,Female,Less than $40k,always
472394,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,33,Some college,White,Male,$40-75k,sporadic
482560,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,1.0,1.0,38,Some college,Hispanic,Male,$75-125k,sporadic
472396,4.0,4.0,2.0,3.0,1.0,3.0,2.0,3.0,2.0,1.0,64,Some college,White,Male,Less than $40k,sporadic
472397,3.0,1.0,3.0,2.0,2.0,2.0,2.0,3.0,1.0,1.0,72,College,White,Male,$75-125k,always
472398,2.0,2.0,2.0,3.0,3.0,3.0,4.0,4.0,2.0,2.0,54,Some college,White,Male,$125k or more,always
472399,3.0,2.0,4.0,3.0,3.0,3.0,2.0,4.0,2.0,2.0,69,High school or less,White,Male,Less than $40k,always
472400,2.0,4.0,2.0,1.0,2.0,3.0,2.0,3.0,1.0,3.0,41,College,White,Male,$125k or more,sporadic
472401,2.0,3.0,4.0,3.0,2.0,3.0,3.0,4.0,1.0,2.0,73,Some college,White,Male,Less than $40k,rarely/never
472403,3.0,4.0,3.0,,1.0,1.0,1.0,3.0,2.0,1.0,55,College,White,Male,$125k or more,rarely/never
472404,2.0,1.0,2.0,1.0,3.0,2.0,3.0,4.0,1.0,2.0,64,Some college,Other/Mixed,Female,Less than $40k,always
472405,2.0,1.0,3.0,3.0,2.0,3.0,2.0,2.0,2.0,2.0,70,High school or less,White,Female,$75-125k,always
472406,3.0,1.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,3.0,64,College,Hispanic,Male,Less than $40k,sporadic
482573,3.0,1.0,2.0,2.0,3.0,2.0,2.0,4.0,2.0,2.0,36,Some college,Hispanic,Male,$75-125k,sporadic
472409,2.0,3.0,2.0,2.0,2.0,3.0,2.0,3.0,2.0,3.0,41,High school or less,Hispanic,Male,$40-75k,rarely/never
472410,3.0,3.0,4.0,2.0,2.0,3.0,2.0,3.0,2.0,2.0,43,College,White,Female,$40-75k,sporadic
482578,3.0,2.0,4.0,3.0,2.0,3.0,2.0,3.0,2.0,2.0,50,College,Hispanic,Male,$75-125k,sporadic
472411,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,74,High school or less,Other/Mixed,Female,Less than $40k,sporadic
472412,3.0,2.0,3.0,2.0,2.0,3.0,2.0,3.0,2.0,2.0,47,College,White,Male,$125k or more,sporadic
472413,3.0,2.0,3.0,2.0,3.0,3.0,4.0,4.0,1.0,2.0,63,High school or less,White,Female,$125k or more,rarely/never
472414,4.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,3.0,1.0,70,High school or less,Black,Female,$40-75k,sporadic
472415,2.0,1.0,3.0,2.0,3.0,3.0,2.0,4.0,1.0,2.0,61,High school or less,White,Female,$75-125k,always
472416,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,73,College,Other/Mixed,Male,$40-75k,sporadic
472417,1.0,3.0,3.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,37,High school or less,Hispanic,Male,$125k or more,sporadic
472419,3.0,3.0,3.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,35,College,Other/Mixed,Male,$125k or more,sporadic
472420,4.0,4.0,4.0,1.0,1.0,2.0,2.0,4.0,1.0,2.0,59,College,White,Male,$125k or more,sporadic
472421,4.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,82,High school or less,White,Female,Less than $40k,rarely/never
472423,3.0,1.0,3.0,2.0,4.0,3.0,4.0,4.0,1.0,4.0,60,College,White,Male,$75-125k,sporadic
472424,3.0,4.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,65,High school or less,White,Male,Less than $40k,sporadic
472425,3.0,1.0,4.0,2.0,3.0,4.0,3.0,4.0,2.0,3.0,55,Some college,White,Female,$125k or more,sporadic
472427,4.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,57,High school or less,White,Female,$40-75k,rarely/never
472430,,,,,,,,,,,67,High school or less,Black,Male,$75-125k,sporadic
472431,3.0,3.0,3.0,2.0,1.0,3.0,2.0,4.0,1.0,1.0,41,College,White,Female,$125k or more,sporadic
472432,3.0,4.0,3.0,1.0,2.0,4.0,4.0,3.0,4.0,1.0,85,High school or less,Black,Male,Less than $40k,always
472433,2.0,2.0,3.0,1.0,2.0,2.0,2.0,4.0,2.0,1.0,53,College,White,Female,$75-125k,always
472434,4.0,4.0,4.0,3.0,2.0,4.0,2.0,4.0,3.0,2.0,40,College,Other/Mixed,Female,$75-125k,sporadic
472436,2.0,3.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,41,Some college,White,Male,$40-75k,sporadic
472438,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,46,Some college,Hispanic,Female,Less than $40k,sporadic
472440,3.0,2.0,3.0,1.0,3.0,2.0,3.0,4.0,1.0,3.0,63,College,White,Male,$125k or more,always
472441,1.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,52,College,White,Male,$125k or more,rarely/never
472442,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,1.0,4.0,67,High school or less,White,Male,$40-75k,sporadic
472443,3.0,3.0,4.0,2.0,1.0,2.0,2.0,3.0,1.0,2.0,56,College,White,Male,$125k or more,rarely/never
472444,3.0,4.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,1.0,33,College,Black,Male,$75-125k,sporadic
472445,3.0,3.0,3.0,1.0,2.0,2.0,1.0,3.0,1.0,1.0,76,High school or less,Hispanic,Male,Less than $40k,always
